Time,volumeETH,volumeUSD,daily_pct_change_volumeETH,pass_volumeETH,pass_volumeUSD,daily_pct_change_pass_volumeETH,gift_volumeETH,gift_volumeUSD,daily_pct_change_gift_volumeETH,totalFeesETH,protocolFeesETH,protocolFeesUSD,Protocol Earnings - Trading Fees (Ξ),Protocol Earnings - Trading Fees ($),Protocol Earnings - Tip Fees (Ξ),Protocol Earnings - Tip Fees ($),streamerFeesETH,streamerFeesUSD,Streamer Earnings - Trading Fees (Ξ),Streamer Earnings - Trading Fees ($),Streamer Earnings - Tips (Ξ),Streamer Earnings - Tips ($),Referral Earnings (Ξ),Referral Earnings ($),buyVolumeETH,buyVolumeUSD,daily_pct_change_buyVolumeETH,sellVolumeETH,sellVolumeUSD,daily_pct_change_sellVolumeETH,buy_sell_ratio,numberOfTrades,numberOfPassesTraded,cumulative_volumeETH,cumulative_volumeUSD,cumulative_buyVolumeETH,cumulative_sellVolumeETH,Cumulative Protocol Earnings (Ξ),Cumulative Protocol Earnings ($),Cum. Protocol Earnings from Trading Fees (Ξ),Cum. Protocol Earnings from Trading Fees ($),Cum. Protocol Earnings from Tip Fees (Ξ),Cum. Protocol Earnings from Tip Fees ($),Cumulative Streamer Earnings (Ξ),Cumulative Streamer Earnings ($),Cum. Streamer Earnings from Trading Fees (Ξ),Cum. Streamer Earnings from Trading Fees ($),Cum. Streamer Earnings from Tips (Ξ),Cum. Streamer Earnings from Tips ($),Cumulative Referral Earnings (Ξ),Cumulative Referral Earnings ($),cumulative_numberOfPassesTraded
2023-11-23 00:00:00.000 UTC,5.6085,11578.589147760413,0.2206820562349516,5.551,11459.882028923608,0.22253575410535592,0.0575,118.70711883680552,0.06481481481481487,0.6125999999999995,0.2721210937499997,561.7862785005689,0.26637109374999973,549.9155666168883,0.00575,11.870711883680551,0.32929999999999987,679.830508399305,0.27754999999999985,572.99410144618,0.051750000000000004,106.83640695312498,0.011178906249999999,23.07853482929144,2.5063125,5174.211057037758,0.26565458906703693,3.0446875,6285.670971885849,0.18918589039423897,0.8231756132608026,516,573,250.83412500000006,471940.77644439833,132.1696875,110.15168750000002,12.528060156249992,23581.836039484493,11.676785156249993,21960.889828443218,0.851275,1620.9462110412655,19.777543749999996,37375.08161607066,12.116068749999993,22786.565716699275,7.661475000000001,14588.515899371387,0.4392835937499998,825.6758882560449,17618
2023-11-22 00:00:00.000 UTC,4.5945625,9276.412275028237,-0.026524180306160283,4.5405625,9167.386385653237,-0.022746838848533797,0.054,109.02588937500029,-0.26530612244897955,0.5080562499999997,0.22163984374999987,447.4903904774044,0.21623984374999988,436.5878015399044,0.0054,10.90258893750003,0.27562812499999984,556.4926197201618,0.22702812499999986,458.36931928266154,0.0486,98.12330043750026,0.01078828125,21.78151774275722,1.98025,3998.120693237858,0.0831766435335544,2.5603125,5169.265692415379,-0.09146354986803866,0.7734407420969119,476,510,245.22562500000006,460362.1872966379,129.663375,107.10700000000003,12.255939062499992,23020.049760983926,11.410414062499994,21410.97426182633,0.845525,1609.075499157585,19.448243749999996,36695.251107671356,11.838518749999993,22213.571615253095,7.609725000000001,14481.679492418261,0.4281046874999998,802.5973534267534,17045
2023-11-21 00:00:00.000 UTC,4.71975,9454.59333292679,0.4581756391442035,4.64625,9307.358286585328,0.49505269085351156,0.0735,147.23504634146278,-0.4302325581395349,0.5381249999999999,0.23030078125000003,461.3380435349502,0.22295078125000004,446.61453890080395,0.00735,14.723504634146279,0.29846249999999985,597.8794560365826,0.23231249999999987,465.36791432926606,0.06615,132.51154170731652,0.00936171875,18.753375428462462,1.8281875,3662.221378005211,-0.04955159864829733,2.8180625,5645.136908580115,1.3796179016255012,0.6487391603273526,399,415,240.63106250000007,451085.7750216097,127.68312499999999,104.54668750000003,12.034299218749993,22572.559370506522,11.194174218749994,20974.386460286427,0.840125,1598.172910220085,19.172615624999995,36138.75848795119,11.611490624999993,21755.202295970434,7.5611250000000005,14383.55619198076,0.4173164062499998,780.8158356839962,16535
2023-11-20 00:00:00.000 UTC,3.23675,6546.3526116579615,0.10002336498226377,3.10775,6285.449085928795,0.06532404927691483,0.129,260.9035257291657,4.108910891089109,0.43977499999999975,0.16371796874999991,331.1208935821112,0.15081796874999992,305.0305410091947,0.0129,26.09035257291657,0.2714874999999999,549.0856274526886,0.1553874999999999,314.2724542964396,0.11610000000000001,234.81317315624915,0.004569531250000001,9.241913287244975,1.9235,3890.2940444965134,0.8211728504645244,1.18425,2395.155041432283,-0.3636485760343901,1.6242347477306311,352,381,235.91131250000007,441631.1816886829,125.85493749999999,101.72862500000004,11.803998437499994,22111.221326971572,10.971223437499994,20527.77192138562,0.832775,1583.4494055859386,18.874153124999996,35540.87903191461,11.379178124999994,21289.83438164117,7.494975,14251.044650273445,0.4079546874999998,762.0624602555337,16120
2023-11-19 00:00:00.000 UTC,2.9424375,5788.130617871082,-0.04931241291573272,2.9171875,5738.4608124457345,-0.04160078848483611,0.02525,49.66980542534712,-0.5073170731707316,0.3169687500000002,0.1473914062500001,289.9367314774573,0.1448664062500001,284.96975093492256,0.002525,4.966980542534712,0.1685843750000001,331.6258655050993,0.1458593750000001,286.9230406222869,0.022725000000000002,44.70282488281241,0.0009929687500000001,1.9532896873643626,1.0561875,2077.648618522131,-0.12707267937393463,1.861,3660.8121939236034,0.014791084452320942,0.5675376141859216,265,315,232.67456250000006,435084.8290770249,123.93143749999999,100.54437500000003,11.640280468749994,21780.10043338946,10.820405468749994,20222.74138037643,0.819875,1557.359053013022,18.602665624999997,34991.79340446192,11.223790624999994,20975.56192734473,7.378875,14016.231477117195,0.4033851562499998,752.8205469682887,15739
2023-11-18 00:00:00.000 UTC,3.0950625,6040.837884335958,0.21649307261471953,3.0438125,5940.809874700541,0.3280159249563701,0.05125,100.02800963541699,-0.7968285431119921,0.35563125,0.15181562499999995,296.30858146940193,0.14669062499999996,286.30578050586024,0.005125,10.0028009635417,0.19831562500000002,387.06570240690235,0.15219062500000002,297.04049373502704,0.046125,90.02520867187529,0.0055,10.734713229166701,1.2099375,2361.5149250390705,0.3060990419646473,1.833875,3579.29494966147,0.3428832951945079,0.6597709767568674,249,275,229.73212500000005,429296.6984591538,122.87524999999998,98.68337500000003,11.492889062499994,21490.163701912003,10.675539062499995,19937.771629441508,0.81735,1552.3920724704874,18.434081249999995,34660.16753895682,11.077931249999994,20688.63888672244,7.3561499999999995,13971.528652234383,0.40239218749999983,750.8672572809243,15424
2023-11-17 00:00:00.000 UTC,2.54425,4994.837146614591,-0.2992132761796554,2.292,4499.623362500007,-0.32014608553790264,0.25225,495.21378411458403,-0.02700096432015432,0.48145,0.1378875,270.6988727734379,0.11266249999999998,221.17749436197948,0.025225,49.52137841145841,0.341625,670.673573828126,0.11460000000000002,224.98116812500038,0.22702499999999998,445.69240570312564,0.0019374999999999996,3.8036737630208384,0.926375,1818.6468553385444,-0.5384854900983933,1.365625,2680.9765071614625,0.0011454753722795936,0.6783524027459953,204,213,226.63706250000004,423255.86057481787,121.66531249999998,96.84950000000002,11.341073437499995,21193.8551204426,10.528848437499995,19651.465848935648,0.812225,1542.3892715069458,18.235765624999996,34273.10183654992,10.925740624999994,20391.598392987413,7.3100249999999996,13881.503443562508,0.3968921874999998,740.1325440517576,15149
2023-11-16 00:00:00.000 UTC,3.6305625,7363.149352942741,-0.1630550672852492,3.3713125,6837.36403186635,-0.19723487216120486,0.25925,525.7853210763911,0.8752260397830015,0.5963812500000001,0.1914937500000001,388.36876693489774,0.1655687500000001,335.79023482725864,0.025925,52.57853210763912,0.401890625,815.0749905620696,0.16856562500000002,341.8682015933175,0.23332499999999998,473.20678896875205,0.002996875,6.077966766059054,2.00725,4070.9067916319623,0.39217131215050505,1.3640625,2766.457240234387,-0.5053824362606233,1.4715234822451317,298,324,224.09281250000004,418261.02342820325,120.73893749999999,95.48387500000003,11.203185937499995,20923.15624766916,10.416185937499995,19430.28835457367,0.7869999999999999,1492.8678930954873,17.894140624999995,33602.42826272179,10.811140624999995,20166.617224862413,7.082999999999999,13435.811037859381,0.39495468749999985,736.3288702887368,14936
2023-11-15 00:00:00.000 UTC,4.337875,8709.944504652778,0.16738991489218563,4.199625,8432.354710624999,0.18495397312453707,0.13825,277.58979402777777,-0.1950509461426492,0.5582124999999998,0.2149242187499999,431.5426373554685,0.2010992187499999,403.7836579526907,0.013825,27.758979402777776,0.3344062499999999,671.4485501562498,0.20998124999999992,421.6177355312498,0.12442500000000001,249.830814625,0.008882031249999998,17.83407757855902,1.4418125,2894.990487534722,0.43250124192747147,2.7578125,5537.364223090277,0.08676912467366148,0.5228101983002833,360,378,220.46225000000004,410897.8740752605,118.73168749999999,94.11981250000002,11.011692187499996,20534.787480734263,10.250617187499994,19094.49811974641,0.761075,1440.289360987848,17.492249999999995,32787.35327215972,10.642574999999995,19824.749023269094,6.8496749999999995,12962.60424889063,0.39195781249999984,730.2509035226777,14612
2023-11-14 00:00:00.000 UTC,3.715875,7566.488788710941,0.7946210268948652,3.544125,7216.761080039067,0.7520778618878418,0.17175,349.7277086718752,2.5968586387434556,0.5261624999999999,0.19043515624999993,387.7755507766114,0.17326015624999994,352.80277990942386,0.017175,34.97277086718751,0.3317812499999999,675.5929918066407,0.17720624999999987,360.838054001953,0.15457500000000002,314.7549378046877,0.00394609375,8.035274092529301,1.0065,2049.496004531251,0.1256028517508911,2.537625,5167.265075507815,1.248421752132019,0.39663070784690413,296,309,216.12437500000004,402187.9295706077,117.289875,91.36200000000002,10.796767968749997,20103.244843378794,10.049517968749994,18690.71446179372,0.74725,1412.5303815850702,17.157843749999994,32115.90472200347,10.432593749999995,19403.131287737844,6.72525,12712.77343426563,0.38307578124999986,712.4168259441187,14234
